题目,朝代,作者,内容,来源,词牌
"岛上两首 其一","当代","吴金水","高梧叶叶下方塘，寒鸭相随自作行。小景江南随处有，北人见此兴偏长。","Werneror",""
"岛上两首 其二","当代","吴金水","不待青霜下太湖，三山黄橘灿金珠。千树万树无人采，留与吾侪赏画图。","Werneror",""
"过善琏镇","当代","吴金水","金桂依稀尚有香，蒙公祠庙浴秋光。小桥流水杳然在，多少人家制笔忙。","Werneror",""
"路上得清溪传诗相迓步韵奉谢","当代","吴金水","晓雾随车起，吹嘘若有龙。蒙君传雁字，动我胜醇醲。秋水故人眼，闲云远客胸。相逢再回首，应过万千峰。","Werneror",""
"载阳客栈小住","当代","吴金水","小楼深巷市声稀，画壁彫檐灿夕晖。一盏清茶消永昼，井花盆竹绿沾衣。","Werneror",""
"吟石庐阳台小坐","当代","吴金水","閒看云影淡穹苍，水色山光入槛凉。应是茶馀常有句，鸟声吟出两三行。","Werneror",""
"街头早餐","当代","吴金水","肠粉蒸来唤客忙，煎蚝笋粿满街香。有人更买新鱼饭，归与全家共品尝。","Werneror",""
"老街閒步","当代","吴金水","迤逦骑楼便客行，榕须垂路若长藤。任凭摩托如流水，满市竟无红绿灯。","Werneror",""
"甲第巷","当代","吴金水","为壮乡居敢惜金，雕梁画栋到如今。门题遍是大夫第，多少天涯游子心。","Werneror",""
"普同塔","当代","吴金水","十万英灵同日死，悲歌慷慨属潮人。我来身是长安客，愧向塔前瞻旧尘。","Werneror",""
"己略黄公祠","当代","吴金水","三十三年成一祠，敢同神鬼斗瑰奇。栋梁彫尽人间景，己略黄公尔是谁。","Werneror",""
"广济桥","当代","吴金水","廿四桥墩卅六亭，暮开朝锁为通舲。登临更领文章气，韩水韩山一例青。","Werneror",""
"龙湖古寨","当代","吴金水","老巷无人鸟语哗，临街门户半欹斜。塘边老媪闲挑菜，几树芭蕉正著花。","Werneror",""
"江堤偶见","当代","吴金水","小艇无人寒鸭肥，荻花瑟瑟曳秋晖。矶头三两渔家女，为话家常慢捣衣。","Werneror",""
"韩文公祠","当代","吴金水","忍报文章一世豪，神州早已绝风骚。冥顽犹可凭文化，瓦缶何曾止怒号。堂后青山连海远，阶前老树与秋高。我来不作倾樽酹，祗听韩江日夜涛。","Werneror",""
"韩文公祠","当代","张力夫","浩浩韩江水，峨峨笔架峰。真儒存胆气，巨鳄遁形踪。","Werneror",""
"返京前日吟石先生长句赠别元韵奉谢","当代","吴金水","遥闻大雪已飘零，正值檐前燕语声。且把苍茫燕北信，来酬缱绻岭东情。纸间珠玉今宵意，梦里水云明日程。不必临岐更挥泪，高林千里有嘤鸣。","Werneror",""
"回京前夜客栈主人设宴践行分天涯若比邻为韵予得若字","当代","吴金水","婉转歌喉绕画檐，袅袅洞箫吹月魄。松墨满纸泼云烟，酒香熏透琉璃阁。长歌祗为尽馀欢，箫声欲与歌错落。笔墨丹青谢主人，主人饯客要深酌。几日巢燕伴晓昏，也自呢喃问后约。海风殷勤助晚凉，江水绸缪拍城郭。念我置生无一毫，唯有知交到地角。今宵意气竟如何，金谷风华差相若。","Werneror",""
"楚啸","当代","吴金水","赫赫威名在，闻风百兽驱。从来云梦泽，声势在于菟。湖水千秋竭，山林万壑诛。斑斓何处觅，零乱不成图。","Werneror",""
"粉丝一号","当代","吴金水","阅尽人间几海桑，花花世界本无常。何人画得深春梦，粉片白丝零落香。","Werneror",""
"映","当代","吴金水","波光树影是耶非，万象朦胧入夕晖。自笑平生多混沌，何曾留意辨幽微。","Werneror",""
"影","当代","吴金水","荇叶浮沉苇叶残，深秋世界已阑珊。苍云白狗迷离态，投在寒塘冷水间。","Werneror",""
"蛛丝","当代","吴金水","赤地少生机，蜂蝶尽他往。条条刻薄心，空结不成网。","Werneror",""
"哭赵先生洪银","当代","吴金水","噩耗初闻已失声，沉哀直与岁峥嵘。忍将诗酒论交意，赋此人神永别情。雅拉山高康定远，武侯祠静锦江清。几多往事堪追忆，连日灯前写不成。","Werneror",""
"三江兄远寄脐橙赋此以谢","当代","吴金水","红尘一骑海天西，窃喜而今可噬脐。雅意才劳纤手破，殊鲜已胜右军题。滇云多态常催句，燕雪临春欲化泥。此际尝新还念远，梅花应绽大江堤。","Werneror",""
"癸巳正月初五值蝶儿生辰赋此为贺","当代","吴金水","银花火树灿星辰，洒落生涯又一春。漫道西园芳事远，高林已备万红新。","Werneror",""
"支边老人吟","当代","吴金水","癸巳岁首多昏霾，澒洞千重压楼台。楼前老翁倚短杖，须发似雪颜如灰。上前为问将何往，临衢欲进还徘徊。翁言久患肺气肿，每逢天阴倍苦痛。况今浊雾塞寒空，未行已觉呼吸重。我知此疾因高原，气薄直教肺腑残。京畿本为滨海地，也患此疾究何缘。听我问罢略仰首，沉吟半晌始开口。壮岁正值翻覆时，举国风云竞奔走。激烈学子闹文革，豪迈工人纷武斗。山移海变竟为谁，天安门上伟人手。响应号召去支边，长车万里到酒泉。酒泉当时苦寒地，创业哪顾生活艰。狂沙夜吼居延海，积雪朝浮祁连山。风锤药炮开青嶂，炉火钢花乱紫烟。劳作全忘天地迥，事迹遍传甘肃省。嘉峪关头屡题名，大会堂中几度请。上下共荐定官阶，淡然一笑不肯领。自言家贫未读书，指挥无文岂可凭。祗为积劳乞退休，调养微躯度晚景。同仁送归披红花，归家岂料事堪嗟。妻子独力抚众雏，身未全老发先华。大儿二儿怜母弱，早早废学谋生涯。商海去年遭横变，片刻荡产复倾家。遂使年少诸弟妹，课馀来扶卖书车。今夕团聚但何有，话语嗫嚅泪横斜。照室寒灯无光彩，撼屋朔风翻江海。万虑千思耿长宵，岂有馀暇发叹慨。重抖精神晓出门，撑持尚有双肩在。送妻下世完儿婚，八年偿尽如山债。无债祗道得身轻，可奈宿疾侵衰龄。心慌气促脚无力，齿豁眼昏耳失听。药裹日重米益贵，而今薄俸增几成。邻居翁媪厚福利，笑我当初辞京城。扪心我自矜夷坦，从来行止无悔怨。唯期海晏俟河清，沐浴和风延残喘。","Werneror",""
"始迁新居幻庐命赋诗","当代","吴金水","难觅田园结隐庐，赁庑人海亦恬如。门藏大院车声远，窗对遥岚岭色虚。饮客岂无投辖兴，倚床更有达生书。一廛且尽及时乐，我到尘间本暂居。","Werneror",""
"有感两首 其一","当代","吴金水","浊浪重翻蒸岛云，长安东望海天昏。汉家早换淩烟阁，倭首频参靖国魂。此际边庭成巨患，当时降虏荷殊恩。谁怜忠骨抛滇缅，奠酹至今无一樽。","Werneror",""
"有感两首 其二","当代","吴金水","不顾群邻尽鄙夷，频频撒泼欲何为。金刚山顶核云谲，鸭绿江头春水迟。黩武犹凭输晋粟，存邦竟忘乞秦时。矫情只为投新主，可叹不知身是谁。","Werneror",""
"阿蓬江泛舟","当代","吴金水","山青水碧白云闲，一涧清风送画船。武陵信是逃秦地，有此尘霾不到天。","Werneror",""
"苍岭苗寨竹枝词两首 其一","当代","吴金水","鼎罐蒸腾茗碗香，火铺围坐话家常。客来不必曾相识，随意敲门索酒尝。","Werneror",""
"苍岭苗寨竹枝词两首 其二","当代","吴金水","春鸟嘤鸣春气和，口吹木叶做情歌。要知郎意有多少，树满苍山叶满柯。","Werneror",""
"夜宿苍岭苗寨四首用虞廷兄韵 其一","当代","吴金水","万瓦参差碧，山居落照中。相携穿石磴，遥见走苗翁。包谷当檐缀，桃花铺巷红。开轩閒话久，不觉月朦胧。","Werneror",""
"夜宿苍岭苗寨四首用虞廷兄韵 其二","当代","吴金水","街门乘月叩，却遇葛天民。见客言虽讷，倾瓶酒自醇。灶头鲜腊味，锅底野松薪。围坐火铺上，融融暖意真。","Werneror",""
"夜宿苍岭苗寨四首用虞廷兄韵 其三","当代","吴金水","曲巷寻幽赏，欢声隔院来。引吭云蔽月，起舞袜生埃。古曲凭挥洒，新词任剪裁。先民多逸事，即此见琼瑰。","Werneror",""
"夜宿苍岭苗寨四首用虞廷兄韵 其四","当代","吴金水","寂寂古山乡，溪声入屋凉。树颠鸡破梦，岭外日初光。檐雀啄包谷，耕牛过院墙。炊烟轻袅处，早饭已飘香。","Werneror",""
"喊泉","当代","吴金水","山下春风弄绿苗，山前溪涧转迢遥。龙王吝惜云凝水，万唤千呼许一瓢。","Werneror",""
"留别酉阳诗友","当代","吴金水","今日是何日，风回酉水滨。云浮千里梦，花绽满城春。把酒情方洽，论诗意更亲。匆匆还惜别，暮霭正氲氤。","Werneror",""
"元韵奉答文华兄","当代","吴金水","春雨春风眼底过，重逢不必感蹉跎。治生虽废陶朱业，傲世犹存郢市歌。湘水蜿蜒声自远，琼楼迤逦势相摩。优游但有斜川在，任尔浮尘幻几何。","Werneror",""
"元韵奉和幻庐","当代","吴金水","世外风光笑语中，沾衣犹是涧桃红。虽惭卷里诗多变，却喜身前眼不空。小阁晴窗春昼永，清茶素几雅怀同。何时共践湖山约，蕙亩渔矶访野翁。","Werneror",""
"癸巳寒食前二日蝴蝶会七期赏山谷诗和轩携朱竹垞手绘松石延龄图助兴试步山谷快阁韵以记","当代","吴金水","漫道尘霾笼日下，西轩自有一方晴。座中旧雨感意重，卷里古风开眼明。怀抱已随春浩荡，言谈更藉酒纵横。前贤早预今朝会，为写世间松石盟。","Werneror",""
"癸巳清明前一日祭扫长句以记","当代","吴金水","郊外寒原土作堆，白杨飒飒纸飞灰。未闻乌语喧林树，但见春晖遍草莱。十八年间几多悔，九重泉下可知哀。晚来或有殷勤嘱，无限悲风为我回。","Werneror",""
"题春雪桃花图","当代","吴金水","芳菲才半吐，一夜覆皑皑。崔护惊新貌，林逋误早梅。尝闻天象异，为兆世情来。凶吉何关我，披图但佐杯。","Werneror",""
"桃花潭","当代","吴金水","千尺深潭漾碧波，桃花乱落影婆娑。吾侪也欲乘舟去，只恨无人为踏歌。","Werneror",""
"敬亭山","当代","吴金水","城郭烟岚外，澄江夕照间。缤纷霞散绮，寥落鸟归山。胜迹寻能见，孤云去不还。徜徉敬亭路，花事正阑珊。","Werneror",""
"当涂太白墓","当代","吴金水","唐贤多气象，最仰此狂生。每欲将樽酒，临风为一倾。遥山青不断，春日白无声。久立孤坟下，幽思未可名。","Werneror",""
"再赋","当代","吴金水","谪仙早已归蓬瀛，诗卷犹作凤鸾鸣。谪仙一去不复返，青史空自留狂名。星移物换世情改，而今谁复容奇行。从游我欲东赴海，闻报水浅难骑鲸。太息仙踪不可及，惟此遗蜕尚墓茔。杨花初飞云漠漠，子规乱啼草青青。临碑伫立摩挲久，恨无金樽为君倾。怅怅登车竟何向，回看遥山极天横。","Werneror",""
"再赋","当代","何永沂","问眉深浅扮温柔，空负人生大好头。世路苍茫身独立，不随帝主论沉浮。","Werneror",""
"诸君寻长干里予未克往","当代","吴金水","少时尝读李青莲，竹马青梅梦未阑。不尽高楼湮旧迹，何如图上想长干。","Werneror",""
"途经牛首山下遥望南唐二陵","当代","吴金水","细雨小楼吹玉笙，只因佳句想高陵。今宵牛首前边过，遥认空山数点灯。","Werneror",""
"牛首山夜饮","当代","吴金水","豪筵未尽兴，乘夜上春山。径转松林下，樽开花影间。涧芳沾鬓重，月色上衣闲。可惜千杯罄，晓星相与还。","Werneror",""
"过濠南张謇别业步江南赋示子佩韵","当代","吴金水","兴业为兴国，笃行人可寻。巍巍华构影，郁郁老藤阴。濠水当年梦，春风此日心。人生多代谢，谁此继长吟。","Werneror",""
"渡海步东坡韵寄周先生济夫","当代","吴金水","千载沧桑几变更，情怀犹似昔时晴。无边天色开胸碧，不尽波光射眼清。醒酒已凭风伯力，裁诗更藉海涛声。南来得与先生饮，坡老还应羡此生。","Werneror",""
"步韵奉谢何先生永沂","当代","吴金水","散材不作杞人愁，况复神交遍九州。今夕识君最堪慰，新词惠我意如流。","Werneror",""
"乌石观日落楚愚以诗见示并嘱步韵","当代","吴金水","丽日何喷薄，忽沉天海门。晖光留灿烂，涛浪为崩奔。暂借霞千叠，来存梦一痕。重升安可待，夜色已如吞。","Werneror",""
"过中华木兰园留题","当代","吴金水","久闻花木兰，今见木兰园。英气思千载，元来向此蕃。","Werneror",""
"游徐闻赠蓝县长留别","当代","吴金水","伏波祠外涌朝暾，浪拍云蒸率土滨。一线沙痕分两海，三墩丝港记千春。鸿蒙开辟蛮盘綔，文脉流传汉逐臣。料得重来游合浦，明珠因子不须珍。","Werneror",""
"留别湛江主人","当代","吴金水","地接南溟海气深，椰风蕉雨感初临。盘王邑里先民俗，雷祖祠前古木阴。好赋梁王多雅意，贪杯燕客解微吟。明朝一别关山远，天际浮云不可寻。","Werneror",""
"返京途中读点灯集遥寄何先生永沂","当代","吴金水","任凭天晦雨风稠，一点寒灯独倚楼。气本幽燕非藉酒，句兼歌哭岂真油。庙堂无届不指鹿，坛坫有冠皆沐猴。最是上医空有志，笔端无计吐温柔。","Werneror",""
"途中读定庵流传乡里只诗名句有作","当代","吴金水","九州随处遇相知，始觉诗名天下驰。归来高卧门常闭，乡里谁知我是谁。","Werneror",""
"题水绘园雅集图","当代","吴金水","禹域当年已陆沉，佳人犹得隐园林。诗声琴韵幽岩畔，酒阁书廊碧水浔。风雅而今归变灭，丹青空自记登临。何时慰我嚣尘里，更画扁舟泛晓阴。","Werneror",""
"元韵奉和蓝天兄感事见寄","当代","吴金水","小阁明窗一碗茶，回眸笑看雨风斜。凤栖已稳高梧顶，蛙噪犹酣旧井涯。秀水奇山耽弋钓，清词丽句斗尖叉。从今多少优游乐，不向滩边践淖沙。","Werneror",""
"癸巳五月过岳阳楼","当代","吴金水","千里重来访洞庭，湘灵山鬼记吾曾。风摇岳色魂俱渺，气涌湖波梦亦蒸。屈子独醒终顑颔，吕公三醉已飞升。凭栏无意耽忧乐，閒看天云又几层。","Werneror",""
"北京建都八百六十周年感赋","当代","吴金水","并吞天下忆当初，万国风云聚此都。太液波涛连渤海，居庸关隘接欧衢。清人未改明宫殿，新学全移汉圣儒。眼看新楼淹故迹，昆池还有劫灰无。","Werneror",""
"癸巳仲夏读新闻有感","当代","吴金水","卖瓜种菜历炎凉，横祸无端实可伤。大道往还天日朗，高堂翻覆雨云忙。釜中蝼蚁诚难觉，劫里鹓雏岂有方。纵使阴霾销有日，昆仑已老禹陵荒。","Werneror",""
"癸巳盛夏黄叶村小聚约赋","当代","吴金水","胜迹何妨附会成，但求有处遣幽情。风华异代文同赏，契阔他乡语共倾。黄叶村头林木合，杏花坞里雨丝晴。快谈不觉千杯尽，更约明朝载酒行。","Werneror",""
"癸巳七夕前二日绳金塔下与江右诗友雅集席间梅云先生拈骚客情怀何浩渺美人心地太玲珑十四字分韵赋诗予得玲字","当代","吴金水","檐瓦遥连碧落青，檐铃更唤白云停。只缘俦侣招邀简，沾得绳金古塔灵。酒涨秋波明潋滟，诗敲寒玉脆珑玲。醉来便可通仙籍，不必明朝赋两星。","Werneror",""
"过青云谱八大纪念馆","当代","吴金水","幽幽三亩廛，寂寂梅湖水。循阶怀斯人，慨叹不能已。剃度入空门，为免衣冠耻。歌哭寄丹青，人间留万纸。胡虏虽凶狂，砍头不洗髓。遂教老遗民，得写胸块垒。","Werneror",""
"畏庵兄四十初度赋此以贺","当代","吴金水","三峡雨烟开，嵚崎记初睹。诗韵听舂摐，才华真堪侣。巢湖狎鹭鸥，西湖共风雨。十载几盘桓，情境皆可数。昨日来书言，四十将初度。知命我未能，不惑君可诩。江淮引思遥，悠悠云万缕。时序近高秋，鸿鹄更高举。","Werneror",""
"流光","当代","吴金水","销尽繁华地，摧残万木春。缘何精卫老，不见海扬尘。","Werneror",""
"癸巳七月与诸友南行至车站方知铁路因台风暴雨停运遂返素涛阁閒话尽啖为路途所备酒肴相约赋诗为记","当代","吴金水","酒泛杨梅玛瑙红，诗催咳吐螮蝀雄。长游不为道路绝，小阁岂能诗酒融。北极塞翁初失马，南昌词客偶因风。归来已是三更夜，闲看华灯照碧穹。","Werneror",""
"河姆渡","当代","吴金水","物情人事各相安，稻饭鱼羹得自然。我是京华城下客，此时欲返七千年。","Werneror",""
"无锡夜宴","当代","吴金水","际会风云第几回，锡山今夜倍崔巍。华筵已有门生治，剧饮能无郢客陪。只为星河充肺腑，便成謦欬亦琼瑰。夜阑不肯同归去，笑指玉山犹未颓。","Werneror",""
"江阴季子祠","当代","吴金水","古墓空庭里，临风百感并。观韶当日意，挂剑此时情。我亦知谦让，谁能止斗争。浮云随世改，天际也峥嵘。","Werneror",""
"适园","当代","吴金水","小院寂无人，乔木敷荫薄。倏忽浅沼鱼，幽丽疏栏萼。穿过引风廊，还见读书阁。主人虽寂寥，诗韵犹磊落。我无立锥田，即此羡丘壑。","Werneror",""
"与诸公重过鹅鼻嘴步前韵","当代","吴金水","优游何以涨诗瓢，寂历鹅山接迩遥。昔日烽烟常入忆，此间炮垒未曾销。云容变幻千重影，江势砰訇万里潮。欲起潜龙询旧事，谁将烧燕下危桥。","Werneror",""
"江阴夜话","当代","吴金水","酒阁花村任迩遐，闲游两日趁轻车。更将鹅鼻嘴边水，来瀹龙门阵里茶。风雨百年悲笑集，江山万里梦魂赊。如斯雅会几时再，回首星河影半斜。","Werneror",""
"昨日","当代","吴金水","秋风昨日起长安，万木飘潇笼暮烟。顽石已然寒起粟，噤声岂止是高蝉。","Werneror",""
"酉阳夜宿","当代","吴金水","隐隐群山拥酉州，朋俦伴我做重游。要将素日龙门阵，开向高城吊脚楼。烟茗香分新旧雨，晚风爽送去来秋。主人未尽清谈兴，夜半还邀续酒筹。","Werneror",""
"桃花源","当代","吴金水","漫道仙源难再寻，桃花流水几回临。千秋一觉逃秦梦，直使世人迷到今。","Werneror",""
"河湾古村夜宴","当代","吴金水","木叶情歌曲调匀，水轩唱和佐清樽。嫦娥可是凡心动，时向云间露一痕。","Werneror",""
"蒲花暗河泛舟","当代","吴金水","天外三桥玉蝀悬，危岩巨罅接寒渊。轻舟趁得琉璃水，直入深幽太古前。","Werneror",""
"香山寺坐雨","当代","吴金水","云山四望影模糊，闲坐长廊意自如。半岭飞烟含迹象，满庭微雨锁清虚。殷勤僧侣添茶点，络绎乡人索手书。亭午斋厨呼飨客，堂前遥听杵钟疏。","Werneror",""
"鹭塘","当代","吴金水","浮萍叠叠野荷肥，万碧参差冷晓晖。雪片纷纷过塘去，行人遥指鹭鸶飞。","Werneror",""
"院亭","当代","吴金水","空亭香茗坐清宵，虫语幽幽伴夜聊。坠叶满庭全不见，唯闻窸窣复萧萧。","Werneror",""
"乡下访孙老先生","当代","吴金水","斜阳庭院石榴香，砌下瓜茄叶未黄。闲听主人聊曲艺，更无一字及家常。","Werneror",""
"秦台","当代","吴金水","为小天下上秦台，岳色河声安在哉。返照依稀馀赤县，浮云飘渺接蓬莱。多才徐福竟不反，彊圉始皇空自哀。大国无文等蕞尔，尽揽不必凭崔嵬。","Werneror",""
"护河亭","当代","吴金水","昆仑融万壑，浩荡下青霄。更挟中原色，来添大海潮。秋风忽萧瑟，盛日已迢遥。太息河亭下，微澜走寂寥。","Werneror",""
"生查子 庚寅元日适逢西俗情人节有作","当代","吴金水","春风岁岁来，吹起烟花雨。今岁趁新潮，更有玫瑰侣。小楼帘自垂，人在楼深处。独枕旧时笺，篆梦萦千缕。","Werneror",""
"水调歌头 戊子秋日过白鹿洞书院感赋","当代","吴金水","千载读书地，今日始来游。江声岳色如梦，想像鹿呦呦。四面寒云遥集，满目长松肃立，风里桂香稠。累累涧中石，兀自枕清流。步庭院，抚碑碣，独夷犹。浮生多少惆怅，此际正悠悠。谁续当年薪火，早已尘封苔锁，寂寂冷烟浮。五老渺何处，天外倚高秋。","Werneror",""
"伟智兄属题饶公峡谷图","当代","陈永正","古道青天无到时，亿年开辟得雄奇。巨灵战斗今谁见，展卷人间有大疑。","Werneror",""
"真定安铁胡钜碑歌","当代","钱之江","赳赳班马立者谁，朔州健儿名铁胡。伐石为碑昭盛德，役之臧获三万徒。足瘃骨裂碑乃成，流离半作道边枯。天遣斯民愚且力，执殳颇可为王驱。矧彼晋梁宁有种，窃号乱世偷自娱。卜诸桑田朕曰“吉，三战可获其雄狐。今君此战必无晋，朝食之间复唐虞。汤征自葛周崇密，我后之来民其苏”。弧矢相交军竟溃，不有君子民未孚。张尽空弮呼不得，延颈东市膏礩鈇。古者隹兵不祥物，用之未免干天诛。所以名将多彊死，倔强榛莽存龟趺。不见瀛州长乐老，四朝相业道日腴。","Werneror",""
"观水云楼旧址分韵得福字","当代","钱之江","昔有不逞乳为目，欲共彼苍争威福。浩浩襄陵柱维折，九域之贡攘其六。白首书生计不行，不然秦廷效一哭。萑蒲之渚深藏名，衰服加身以死祝。大人不为苍生起，谁矜龟玉毁于椟。推锋万里靖氛埃，生民骨已填沟渎。后百年观涕涟洏，异代萧条天道复。亦有达者闵其愚，江汉以濯秋阳暴。言干造化救微生，毫末之命增其禄。斯时飞日在楼翼，寒波啮岸云物伏。","Werneror",""
"武川延福寺唐钟传为唐道士越国公叶法善所铸壬辰新正与天吴胜臞乐堂诸君及同事小徐同观","当代","钱之江","老师手鍊苍山精，蒲牢铸就将无鸣。寸莛一效神鬼詟，再之东海尸长鲸。使与闻者跻仁寿，二竖三彭无遁情。想公冠剑称国老，五朝宣力开承平。乃知合有渔阳劫，功成削迹归瑶京。或疑大历公没久，不应点画镌其名。至人与道本游戏，况住金庭无死生。公出则为廊庙具，谪满百年还上清。偶为中兴遗此物，骖鸾归去藏颜形。神灵护持人何有，火蚀不受坚珉贞。山僧閟之逾拱璧，金气夜半冲屋甍。凡物不作千年赏，高炉所赦今连城。此钟况非人世物，世人于此何重轻。为属山僧善视之，勿令飞去追神明。","Werneror",""
"姑苏云鹤兄属题画兰","当代","钱之江","翳其性之慎独兮，托其根在空谷兮。帝命专于南服兮，不与春荣相逐兮。眇幽怀之谁陈兮，江离杜若与邻兮。湘累之佩可纫兮，或全我之天真兮。","Werneror",""
"跋衡门汉画像砖拓片展之伏羲女娲图","当代","钱之江","庖牺辽古事芒昧，口耳所传非雅驯。蛇身人首出乎震，龙师龙纪司青春。始造书契制八卦，象天法地至于身。史公笔削如折狱，力破冗秽存其真。略言作易具至德，事有疑信闻先人。汉人好奇烦刻画，娲皇为妃比人伦。接颈交尾无乃亵，况以同姓相婚姻。泰西图腾吾不取，是置先皇鸟兽邻。嗟哉此石则不然，班居上下明君臣。闭置泉壤二千载，得之往往披荆榛。净洗浮埃覆以纸，加诸捶拓呈精神。如见天机反淳古，俟河清作羲皇民。","Werneror",""
"松盦徐云鹤兄属题太湖赏石","当代","钱之江","震泽之陂藏龙蜕，云是开辟龙战遗。黄者为泥玄者水，噬齧鳞甲形躨跜。道君好古舆入汴，艮岳未就金人窥。馀者弃置苏台下，至今偶出沧浪基。张王开府平江里，珍此奇玩逾蓍龟。首鼠两端天所厌，九战不利空舆尸。齐云一炬化焦土，夜夜冤气干虹蜺。兴亡勃忽有如此，覆辙重贻后死悲。祥德系人岂关物，冰玉不受俗唇嗤。松盦徐子天人姿，偶畜片石陈诸几。积藓尽剔龙髓出，嶙峋犹想鸿濛时。却移九畹作双清，光风转泛崇兰滋。嘘吸过窍苍龙噫，鬐鬣甫张风雷笞。慎勿袖之向震泽，恐腾骧去难攀追。","Werneror",""
"与诸友登永宁寺塔基","当代","钱之江","佛狸擐甲平西夷，草创不遑规文治。图南有志赍以没，哲王长策孙谋贻。卜兹瀍涧曰雒食，井邑不废中兴基。帝居宏壮逾汉制，佛宫侈丽倍蓰之。龙门伊阙指诸掌，云表浮屠天与丽。光浮刹影丹墀动，风入铎铃花雨随。妙相形容皆曲尽，藻饰文字书之碑。人巧宜干造化忌，矧民劳止鬼物窥。神器已焚抱薪救，河阴膏锷公卿尸。永安神武类高祖，手刃国贼祸噬脐。回禄不浣囚君耻，金仙辞汉泪双垂。后千百载吊煨烬，崇基丈二遗荒陂。登台以眺东作盛，旅葵荠麦青离离。残柱烧痕辨宛在，画栋想像斯翚飞。长陵松柏号永夜，白马鲸鼍鸣昏曦。临岐择善终古难，铜驼荆棘无尽时。","Werneror",""
"叠前韵题法王寺释迦舍利藏志","当代","钱之江","文皇剪乱行诛夷，混一区夏求平治。西迎佛骨安嵩洛，龙象三宝东都贻。上覆浮屠祈永镇，双阙拱揖承平基。厉阶忽自萧墙作，晋阳渔利坐收之。明辟再造光像教，重译贡职歌鱼丽。物成有毁本天数，王纲堕地法难随。东国老师力护宝，封识惟谨劖诸碑。事急从权有下策，微衷潜祝佛其窥。道逢缁衣半为赭，天街枕藉苾刍尸。挞伐快意祸在睫，郿坞坚缮旋然脐。斧钺只应存海外，笔削无隐姓名垂。后一千年履遗迹，攀萝直上嵩门陂。琳宫栋桷新丹雘，佛日曾未须臾离。一塔如僧立劫墨，北庭帝力终烟飞。我生不辰逢末造，披图恍觉追奔曦。长街血污旌旗影，铁甲车前碎首时。","Werneror",""
"天国圣德诗","当代","钱之江","洪家天子起臣虏，得志遂为天下主。颇从西哲藉片语，能移愚庶拜天父。曰圣人作万物睹，涤除瑕秽新朝宁。东征高丽赫斯怒，健儿浪死弃榛莽。岁穰犀箸厌翅肚，群黎仰足观音土。诏求直言思密补，言者旦夕陷囹圄。衣冠扫地厮仆伍，文物荡然归秦炬。朝率长街百兽舞，暮诵王言勤㕮咀。乘时附骥骤开府，直道而行膏锧斧。行宫充陈有好女，东王反侧何足数。十年拨乱藏兕虎，死讳三彭居脏腑。九重乾惕工干蛊，侧闻欣然规继武。","Werneror",""
"晨步","当代","伯昏子","白草横斜石径偏，荒园独步意萧然。遍听巢语二三树，未羡楼居尺五天。隔夜风犹打头冷，陈年事不放心前。何当待得春飞绿，任尔清狂任尔癫。","Werneror",""
"无事","当代","伯昏子","漱石泉难足，听槐梦不成。闲门生意少，阙道世情平。地阔云波浅，风斜鸟翼轻。鸢飞纵高远，一线手中擎。","Werneror",""
"骤雨","当代","伯昏子","吐泽潜龙舞，久沉烦暑捐。寒光飞嶂后，暖阁浴云前。有泪池中叶，无忧伞下天。人间换凉热，骤雨已为先。","Werneror",""
"闲日","当代","伯昏子","驷马盈中路，孤扉响下泉。时清空度日，夏浅早闻蝉。石罅眠鳞锦，楼丛隔岫烟。幽禽归景夕，分翼各随天。","Werneror",""
"泛舟玄武湖","当代","王引","台城烟树掩楼居，玄武波平有跳鱼。似此江湖归未得，满城争说学陶朱。","Werneror",""
"夜班飞机北京至南京有寄","当代","王引","人窥牛女月窥窗，碧海淩虚影不双。才到长江休北望，相思迢递在邕江。","Werneror",""
"杭州灵隐寺药师殿","当代","王引","心病还须心药医，不应我佛少人知。世间何限痴儿女，几个前来拜药师？","Werneror",""
"望湖","当代","王引","湖上青山似画图，前山欲掩后山无。有人立看山无数，只说故人居后湖。","Werneror",""
"西安华阴道中绝句四首 其一 灞桥","当代","王引","枯滩乱柳隐迢迢，想见初来雪未消。已是他乡犹作别，却教何处绾长条？","Werneror",""
"西安华阴道中绝句四首 其二 渭水","当代","王引","朝问耕樵暮课孙，磻溪老朽久垂纶。可怜翁向直中取，不是君王梦里人。","Werneror",""
"西安华阴道中绝句四首 其三 华山","当代","王引","羞同樗栎身徒老，窃比蜉蝣客自惊。犹有襟期凭远梦，与山奇崛两峥嵘。","Werneror",""
"西安华阴道中绝句四首 其四 玉泉院","当代","王引","捆鞋束髻掩茅茨，手撚黄庭复撚髭。山上白云山下客，默然相看已多时。","Werneror",""
"鼓浪屿日光岩故郑成功水操处","当代","王引","阵云垂野卷蓬根，名将前滩结戍屯。黑铁而今青草里，空余白鹭渡金门。","Werneror",""
"浙江道中见竹作二绝句 其一","当代","王引","羁客江湖入梦寒，纷纷归去子陵滩。沿途恰有千竿竹，一竹竿当一钓竿。","Werneror",""
"浙江道中见竹作二绝句 其二","当代","王引","凤尾何期出翠浓，淩云直节意从容。无端却入江湖手，辜负春山万箨龙。","Werneror",""
"小区喷泉见彩虹有作","当代","王引","泉喷日灼幻晴阴，客岂逢秋感易深。试辨垂虹青到紫，中间倘有少年心。","Werneror",""
